Index,k,QQ,x_b,t,phi_x,F,errF,F1,F2,ReH,ReE,ReHTilde
27, 5.75, 1.94099,0.376635,-0.184232,167.467,0.0499368,0.00381925,0.677287,1.0538,0.677287,1.0538,0.908049
28, 5.75, 1.94099,0.376635,-0.184232,174.074,0.0584271,0.00730533,0.677287,1.0538,0.677287,1.0538,0.908049
29, 5.75, 1.94099,0.376635,-0.184232,182.129,0.0516506,0.0050395,0.677287,1.0538,0.677287,1.0538,0.908049
30, 5.75, 1.94099,0.376635,-0.184232,187.436,0.0430635,0.00314971,0.677287,1.0538,0.677287,1.0538,0.908049
31, 5.75, 1.94099,0.376635,-0.184232,187.354,0.0506266,0.00579482,0.677287,1.0538,0.677287,1.0538,0.908049
32, 5.75, 1.94099,0.376635,-0.184232,198.272,0.0532159,0.0086028,0.677287,1.0538,0.677287,1.0538,0.908049
33, 5.75, 1.94099,0.376635,-0.184232,204.111,0.0417806,0.00474108,0.677287,1.0538,0.677287,1.0538,0.908049
34, 5.75, 1.94099,0.376635,-0.184232,208.16,0.0465486,0.00593873,0.677287,1.0538,0.677287,1.0538,0.908049
35, 5.75, 1.94099,0.376635,-0.184232,211.029,0.0488147,0.00703246,0.677287,1.0538,0.677287,1.0538,0.908049
36, 5.75, 1.94099,0.376635,-0.184232,219.194,0.0446112,0.00457605,0.677287,1.0538,0.677287,1.0538,0.908049
37, 5.75, 1.94099,0.376635,-0.184232,225.689,0.0594574,0.00636219,0.677287,1.0538,0.677287,1.0538,0.908049
38, 5.75, 1.94099,0.376635,-0.184232,234.223,0.0533265,0.00624379,0.677287,1.0538,0.677287,1.0538,0.908049
39, 5.75, 1.94099,0.376635,-0.184232,236.017,0.0537294,0.00443843,0.677287,1.0538,0.677287,1.0538,0.908049
40, 5.75, 1.94099,0.376635,-0.184232,245.245,0.0454937,0.00584942,0.677287,1.0538,0.677287,1.0538,0.908049
41, 5.75, 1.94099,0.376635,-0.184232,248.292,0.0552251,0.00741263,0.677287,1.0538,0.677287,1.0538,0.908049
42, 5.75, 1.94099,0.376635,-0.184232,260.416,0.0374284,0.00298922,0.677287,1.0538,0.677287,1.0538,0.908049
43, 5.75, 1.94099,0.376635,-0.184232,261.915,0.0546413,0.00558021,0.677287,1.0538,0.677287,1.0538,0.908049
44, 5.75, 1.94099,0.376635,-0.184232,269.471,0.0445903,0.00794034,0.677287,1.0538,0.677287,1.0538,0.908049
45, 5.75, 1.94099,0.376635,-0.184232,274.233,0.0552741,0.00602724,0.677287,1.0538,0.677287,1.0538,0.908049
46, 5.75, 1.94099,0.376635,-0.184232,279.596,0.0482542,0.00593604,0.677287,1.0538,0.677287,1.0538,0.908049
47, 5.75, 1.94099,0.376635,-0.184232,288.842,0.0534815,0.00540863,0.677287,1.0538,0.677287,1.0538,0.908049
48, 5.75, 1.94099,0.376635,-0.184232,292.725,0.0530414,0.00568497,0.677287,1.0538,0.677287,1.0538,0.908049
49, 5.75, 1.94099,0.376635,-0.184232,299.428,0.0450586,0.00281894,0.677287,1.0538,0.677287,1.0538,0.908049
50, 5.75, 1.94099,0.376635,-0.184232,307.781,0.0496609,0.00726316,0.677287,1.0538,0.677287,1.0538,0.908049
51, 5.75, 1.94099,0.376635,-0.184232,307.444,0.0507473,0.0083619,0.677287,1.0538,0.677287,1.0538,0.908049
52, 5.75, 1.94099,0.376635,-0.184232,320.946,0.0546044,0.00398524,0.677287,1.0538,0.677287,1.0538,0.908049
53, 5.75, 1.94099,0.376635,-0.184232,327.637,0.0486699,0.00415208,0.677287,1.0538,0.677287,1.0538,0.908049
54, 5.75, 1.94099,0.376635,-0.184232,327.71,0.0435495,0.00527045,0.677287,1.0538,0.677287,1.0538,0.908049
55, 5.75, 1.94099,0.376635,-0.184232,331.865,0.045089,0.00403506,0.677287,1.0538,0.677287,1.0538,0.908049
56, 5.75, 1.94099,0.376635,-0.184232,336.726,0.0472266,0.00540443,0.677287,1.0538,0.677287,1.0538,0.908049
57, 5.75, 1.94099,0.376635,-0.184232,351.41,0.0446886,0.00435014,0.677287,1.0538,0.677287,1.0538,0.908049
58, 5.75, 1.94099,0.376635,-0.184232,353.591,0.0483441,0.00355009,0.677287,1.0538,0.677287,1.0538,0.908049
59, 5.75, 1.94099,0.376635,-0.184232,355.23,0.0413476,0.0029934,0.677287,1.0538,0.677287,1.0538,0.908049
0, 5.75, 2.49331,0.315663,-0.198637,8.4997,0.324634,0.0386082,0.677287,1.0538,0.677287,1.0538,0.908049
1, 5.75, 2.49331,0.315663,-0.198637,10.9814,0.342422,0.0378068,0.677287,1.0538,0.677287,1.0538,0.908049
2, 5.75, 2.49331,0.315663,-0.198637,18.1456,0.240291,0.0267766,0.677287,1.0538,0.677287,1.0538,0.908049
3, 5.75, 2.49331,0.315663,-0.198637,24.0459,0.31138,0.0369246,0.677287,1.0538,0.677287,1.0538,0.908049
4, 5.75, 2.49331,0.315663,-0.198637,29.6278,0.299565,0.0328212,0.677287,1.0538,0.677287,1.0538,0.908049
5, 5.75, 2.49331,0.315663,-0.198637,33.2425,0.271482,0.0296819,0.677287,1.0538,0.677287,1.0538,0.908049
6, 5.75, 2.49331,0.315663,-0.198637,40.8521,0.245193,0.027471,0.677287,1.0538,0.677287,1.0538,0.908049
7, 5.75, 2.49331,0.315663,-0.198637,41.1758,0.239263,0.0267527,0.677287,1.0538,0.677287,1.0538,0.908049
8, 5.75, 2.49331,0.315663,-0.198637,54.0212,0.198435,0.0221099,0.677287,1.0538,0.677287,1.0538,0.908049
9, 5.75, 2.49331,0.315663,-0.198637,62.3262,0.172724,0.0198794,0.677287,1.0538,0.677287,1.0538,0.908049
10, 5.75, 2.49331,0.315663,-0.198637,63.4104,0.173213,0.0183186,0.677287,1.0538,0.677287,1.0538,0.908049
11, 5.75, 2.49331,0.315663,-0.198637,69.6294,0.133852,0.0143773,0.677287,1.0538,0.677287,1.0538,0.908049
12, 5.75, 2.49331,0.315663,-0.198637,77.7817,0.141183,0.0157216,0.677287,1.0538,0.677287,1.0538,0.908049
13, 5.75, 2.49331,0.315663,-0.198637,81.2515,0.138659,0.0141941,0.677287,1.0538,0.677287,1.0538,0.908049
14, 5.75, 2.49331,0.315663,-0.198637,85.7209,0.161227,0.0165183,0.677287,1.0538,0.677287,1.0538,0.908049
15, 5.75, 2.49331,0.315663,-0.198637,96.1779,0.108414,0.0113807,0.677287,1.0538,0.677287,1.0538,0.908049
16, 5.75, 2.49331,0.315663,-0.198637,98.0668,0.0955059,0.00983727,0.677287,1.0538,0.677287,1.0538,0.908049
17, 5.75, 2.49331,0.315663,-0.198637,104.27,0.10386,0.0105636,0.677287,1.0538,0.677287,1.0538,0.908049
18, 5.75, 2.49331,0.315663,-0.198637,112.206,0.0850416,0.010397,0.677287,1.0538,0.677287,1.0538,0.908049
19, 5.75, 2.49331,0.315663,-0.198637,118.52,0.0810656,0.00893194,0.677287,1.0538,0.677287,1.0538,0.908049
20, 5.75, 2.49331,0.315663,-0.198637,117.509,0.102141,0.0110494,0.677287,1.0538,0.677287,1.0538,0.908049
21, 5.75, 2.49331,0.315663,-0.198637,130.258,0.0854489,0.00787664,0.677287,1.0538,0.677287,1.0538,0.908049
22, 5.75, 2.49331,0.315663,-0.198637,134.039,0.0847271,0.0101421,0.677287,1.0538,0.677287,1.0538,0.908049
23, 5.75, 2.49331,0.315663,-0.198637,139.026,0.0821079,0.0077726,0.677287,1.0538,0.677287,1.0538,0.908049
24, 5.75, 2.49331,0.315663,-0.198637,147.568,0.0715929,0.00595352,0.677287,1.0538,0.677287,1.0538,0.908049
25, 5.75, 2.49331,0.315663,-0.198637,152.742,0.0834135,0.00868454,0.677287,1.0538,0.677287,1.0538,0.908049
26, 5.75, 2.49331,0.315663,-0.198637,156.617,0.0810151,0.00978832,0.677287,1.0538,0.677287,1.0538,0.908049
27, 5.75, 2.49331,0.315663,-0.198637,163.135,0.0822554,0.00878128,0.677287,1.0538,0.677287,1.0538,0.908049
28, 5.75, 2.49331,0.315663,-0.198637,174.166,0.0736685,0.00903664,0.677287,1.0538,0.677287,1.0538,0.908049
29, 5.75, 2.49331,0.315663,-0.198637,175.808,0.0689859,0.0085847,0.677287,1.0538,0.677287,1.0538,0.908049
30, 5.75, 2.49331,0.315663,-0.198637,185.305,0.071558,0.0077065,0.677287,1.0538,0.677287,1.0538,0.908049
31, 5.75, 2.49331,0.315663,-0.198637,189.028,0.0709561,0.00701612,0.677287,1.0538,0.677287,1.0538,0.908049
32, 5.75, 2.49331,0.315663,-0.198637,199.244,0.0678664,0.00690867,0.677287,1.0538,0.677287,1.0538,0.908049
33, 5.75, 2.49331,0.315663,-0.198637,202.601,0.0742978,0.00704526,0.677287,1.0538,0.677287,1.0538,0.908049
34, 5.75, 2.49331,0.315663,-0.198637,210.888,0.0693986,0.00768825,0.677287,1.0538,0.677287,1.0538,0.908049
35, 5.75, 2.49331,0.315663,-0.198637,211.272,0.0770042,0.00739031,0.677287,1.0538,0.677287,1.0538,0.908049
36, 5.75, 2.49331,0.315663,-0.198637,222.116,0.0672099,0.00546604,0.677287,1.0538,0.677287,1.0538,0.908049
37, 5.75, 2.49331,0.315663,-0.198637,229.773,0.0819962,0.00968611,0.677287,1.0538,0.677287,1.0538,0.908049
38, 5.75, 2.49331,0.315663,-0.198637,232.881,0.0858179,0.0112496,0.677287,1.0538,0.677287,1.0538,0.908049
39, 5.75, 2.49331,0.315663,-0.198637,240.973,0.0945657,0.0105858,0.677287,1.0538,0.677287,1.0538,0.908049
40, 5.75, 2.49331,0.315663,-0.198637,244.563,0.100074,0.0104889,0.677287,1.0538,0.677287,1.0538,0.908049
41, 5.75, 2.49331,0.315663,-0.198637,251.093,0.114576,0.0109549,0.677287,1.0538,0.677287,1.0538,0.908049
42, 5.75, 2.49331,0.315663,-0.198637,263.151,0.0974644,0.0100362,0.677287,1.0538,0.677287,1.0538,0.908049
43, 5.75, 2.49331,0.315663,-0.198637,266.884,0.142541,0.0157791,0.677287,1.0538,0.677287,1.0538,0.908049
44, 5.75, 2.49331,0.315663,-0.198637,268.056,0.116147,0.0123245,0.677287,1.0538,0.677287,1.0538,0.908049
45, 5.75, 2.49331,0.315663,-0.198637,275.653,0.130603,0.0134444,0.677287,1.0538,0.677287,1.0538,0.908049
46, 5.75, 2.49331,0.315663,-0.198637,284.421,0.129089,0.0133148,0.677287,1.0538,0.677287,1.0538,0.908049
47, 5.75, 2.49331,0.315663,-0.198637,283.834,0.145565,0.0157964,0.677287,1.0538,0.677287,1.0538,0.908049
48, 5.75, 2.49331,0.315663,-0.198637,286.964,0.148595,0.0160513,0.677287,1.0538,0.677287,1.0538,0.908049
49, 5.75, 2.49331,0.315663,-0.198637,299.689,0.207792,0.0231502,0.677287,1.0538,0.677287,1.0538,0.908049
50, 5.75, 2.49331,0.315663,-0.198637,305.838,0.163729,0.0163784,0.677287,1.0538,0.677287,1.0538,0.908049
51, 5.75, 2.49331,0.315663,-0.198637,310.03,0.218154,0.0250665,0.677287,1.0538,0.677287,1.0538,0.908049
52, 5.75, 2.49331,0.315663,-0.198637,311.817,0.209309,0.0236283,0.677287,1.0538,0.677287,1.0538,0.908049
53, 5.75, 2.49331,0.315663,-0.198637,324.628,0.209053,0.0222391,0.677287,1.0538,0.677287,1.0538,0.908049
54, 5.75, 2.49331,0.315663,-0.198637,329.28,0.27308,0.0279908,0.677287,1.0538,0.677287,1.0538,0.908049
55, 5.75, 2.49331,0.315663,-0.198637,333.283,0.258573,0.0281447,0.677287,1.0538,0.677287,1.0538,0.908049
56, 5.75, 2.49331,0.315663,-0.198637,340.441,0.29811,0.0331903,0.677287,1.0538,0.677287,1.0538,0.908049
57, 5.75, 2.49331,0.315663,-0.198637,341.152,0.293663,0.0329637,0.677287,1.0538,0.677287,1.0538,0.908049
58, 5.75, 2.49331,0.315663,-0.198637,351.442,0.33347,0.0370499,0.677287,1.0538,0.677287,1.0538,0.908049
59, 5.75, 2.49331,0.315663,-0.198637,358.001,0.291056,0.0325141,0.677287,1.0538,0.677287,1.0538,0.908049
0, 5.75, 2.21495,0.327278,-0.200553,9.68377,0.189238,0.0201775,0.677287,1.0538,0.677287,1.0538,0.908049
1, 5.75, 2.21495,0.327278,-0.200553,9.36126,0.193688,0.0213318,0.677287,1.0538,0.677287,1.0538,0.908049
2, 5.75, 2.21495,0.327278,-0.200553,20.1796,0.188267,0.0210946,0.677287,1.0538,0.677287,1.0538,0.908049
3, 5.75, 2.21495,0.327278,-0.200553,23.8037,0.168657,0.0181411,0.677287,1.0538,0.677287,1.0538,0.908049
4, 5.75, 2.21495,0.327278,-0.200553,29.777,0.196818,0.0232254,0.677287,1.0538,0.677287,1.0538,0.908049
5, 5.75, 2.21495,0.327278,-0.200553,34.2964,0.191233,0.0213775,0.677287,1.0538,0.677287,1.0538,0.908049
6, 5.75, 2.21495,0.327278,-0.200553,43.3419,0.175311,0.0185399,0.677287,1.0538,0.677287,1.0538,0.908049
7, 5.75, 2.21495,0.327278,-0.200553,44.0836,0.160569,0.0190319,0.677287,1.0538,0.677287,1.0538,0.908049
8, 5.75, 2.21495,0.327278,-0.200553,51.9511,0.137373,0.0156515,0.677287,1.0538,0.677287,1.0538,0.908049
9, 5.75, 2.21495,0.327278,-0.200553,59.9385,0.153157,0.016643,0.677287,1.0538,0.677287,1.0538,0.908049
10, 5.75, 2.21495,0.327278,-0.200553,65.5641,0.120787,0.0122615,0.677287,1.0538,0.677287,1.0538,0.908049
11, 5.75, 2.21495,0.327278,-0.200553,75.8663,0.105611,0.012385,0.677287,1.0538,0.677287,1.0538,0.908049
12, 5.75, 2.21495,0.327278,-0.200553,77.0975,0.10186,0.0114098,0.677287,1.0538,0.677287,1.0538,0.908049
13, 5.75, 2.21495,0.327278,-0.200553,80.9002,0.0879631,0.011833,0.677287,1.0538,0.677287,1.0538,0.908049
14, 5.75, 2.21495,0.327278,-0.200553,87.7943,0.0777934,0.00729176,0.677287,1.0538,0.677287,1.0538,0.908049
15, 5.75, 2.21495,0.327278,-0.200553,95.3573,0.0662774,0.00750069,0.677287,1.0538,0.677287,1.0538,0.908049
16, 5.75, 2.21495,0.327278,-0.200553,95.7914,0.0843437,0.00900704,0.677287,1.0538,0.677287,1.0538,0.908049
17, 5.75, 2.21495,0.327278,-0.200553,111.659,0.0696589,0.0080304,0.677287,1.0538,0.677287,1.0538,0.908049
18, 5.75, 2.21495,0.327278,-0.200553,116.482,0.0666745,0.00898371,0.677287,1.0538,0.677287,1.0538,0.908049
19, 5.75, 2.21495,0.327278,-0.200553,119.341,0.0690589,0.00929486,0.677287,1.0538,0.677287,1.0538,0.908049
20, 5.75, 2.21495,0.327278,-0.200553,118.868,0.0622831,0.00822958,0.677287,1.0538,0.677287,1.0538,0.908049
21, 5.75, 2.21495,0.327278,-0.200553,129.05,0.0748362,0.0069753,0.677287,1.0538,0.677287,1.0538,0.908049
22, 5.75, 2.21495,0.327278,-0.200553,135.466,0.062498,0.00798182,0.677287,1.0538,0.677287,1.0538,0.908049
23, 5.75, 2.21495,0.327278,-0.200553,141.033,0.0610866,0.00829752,0.677287,1.0538,0.677287,1.0538,0.908049
24, 5.75, 2.21495,0.327278,-0.200553,150.452,0.0639525,0.00482127,0.677287,1.0538,0.677287,1.0538,0.908049
25, 5.75, 2.21495,0.327278,-0.200553,151.273,0.0497589,0.00631805,0.677287,1.0538,0.677287,1.0538,0.908049
26, 5.75, 2.21495,0.327278,-0.200553,167.083,0.060622,0.00635728,0.677287,1.0538,0.677287,1.0538,0.908049
27, 5.75, 2.21495,0.327278,-0.200553,168.173,0.0444157,0.00641619,0.677287,1.0538,0.677287,1.0538,0.908049
28, 5.75, 2.21495,0.327278,-0.200553,171.41,0.0511764,0.00667026,0.677287,1.0538,0.677287,1.0538,0.908049
29, 5.75, 2.21495,0.327278,-0.200553,181.307,0.057188,0.00702733,0.677287,1.0538,0.677287,1.0538,0.908049
30, 5.75, 2.21495,0.327278,-0.200553,185.144,0.057723,0.00659758,0.677287,1.0538,0.677287,1.0538,0.908049
31, 5.75, 2.21495,0.327278,-0.200553,188.467,0.0591375,0.00704142,0.677287,1.0538,0.677287,1.0538,0.908049
32, 5.75, 2.21495,0.327278,-0.200553,197.408,0.0606954,0.00777819,0.677287,1.0538,0.677287,1.0538,0.908049
33, 5.75, 2.21495,0.327278,-0.200553,204.24,0.0607932,0.00684576,0.677287,1.0538,0.677287,1.0538,0.908049
34, 5.75, 2.21495,0.327278,-0.200553,208.869,0.0537383,0.00560613,0.677287,1.0538,0.677287,1.0538,0.908049
35, 5.75, 2.21495,0.327278,-0.200553,211.868,0.0569249,0.0061125,0.677287,1.0538,0.677287,1.0538,0.908049
36, 5.75, 2.21495,0.327278,-0.200553,222.684,0.0563721,0.00747397,0.677287,1.0538,0.677287,1.0538,0.908049
37, 5.75, 2.21495,0.327278,-0.200553,228.365,0.0565707,0.00672732,0.677287,1.0538,0.677287,1.0538,0.908049
38, 5.75, 2.21495,0.327278,-0.200553,224.949,0.0611697,0.00635536,0.677287,1.0538,0.677287,1.0538,0.908049
39, 5.75, 2.21495,0.327278,-0.200553,238.081,0.0632006,0.00823311,0.677287,1.0538,0.677287,1.0538,0.908049
40, 5.75, 2.21495,0.327278,-0.200553,244.431,0.0643996,0.00699397,0.677287,1.0538,0.677287,1.0538,0.908049
41, 5.75, 2.21495,0.327278,-0.200553,249.602,0.0764465,0.00816079,0.677287,1.0538,0.677287,1.0538,0.908049
42, 5.75, 2.21495,0.327278,-0.200553,262.918,0.0811765,0.0083527,0.677287,1.0538,0.677287,1.0538,0.908049
43, 5.75, 2.21495,0.327278,-0.200553,263.225,0.0624077,0.00545361,0.677287,1.0538,0.677287,1.0538,0.908049
44, 5.75, 2.21495,0.327278,-0.200553,267.388,0.0837377,0.0102749,0.677287,1.0538,0.677287,1.0538,0.908049
45, 5.75, 2.21495,0.327278,-0.200553,271.154,0.0922181,0.0106884,0.677287,1.0538,0.677287,1.0538,0.908049
46, 5.75, 2.21495,0.327278,-0.200553,278.493,0.0651707,0.00722314,0.677287,1.0538,0.677287,1.0538,0.908049
47, 5.75, 2.21495,0.327278,-0.200553,283.834,0.106435,0.0106141,0.677287,1.0538,0.677287,1.0538,0.908049
48, 5.75, 2.21495,0.327278,-0.200553,291.494,0.10023,0.0100485,0.677287,1.0538,0.677287,1.0538,0.908049
49, 5.75, 2.21495,0.327278,-0.200553,301.121,0.135693,0.01397,0.677287,1.0538,0.677287,1.0538,0.908049
50, 5.75, 2.21495,0.327278,-0.200553,297.758,0.102246,0.0119064,0.677287,1.0538,0.677287,1.0538,0.908049
51, 5.75, 2.21495,0.327278,-0.200553,312.604,0.148373,0.0156896,0.677287,1.0538,0.677287,1.0538,0.908049
52, 5.75, 2.21495,0.327278,-0.200553,317.632,0.150806,0.0147812,0.677287,1.0538,0.677287,1.0538,0.908049
53, 5.75, 2.21495,0.327278,-0.200553,324.792,0.164431,0.0178596,0.677287,1.0538,0.677287,1.0538,0.908049
54, 5.75, 2.21495,0.327278,-0.200553,327.751,0.166795,0.0196661,0.677287,1.0538,0.677287,1.0538,0.908049
55, 5.75, 2.21495,0.327278,-0.200553,337.548,0.17764,0.0192408,0.677287,1.0538,0.677287,1.0538,0.908049
56, 5.75, 2.21495,0.327278,-0.200553,341.237,0.198115,0.0206289,0.677287,1.0538,0.677287,1.0538,0.908049
57, 5.75, 2.21495,0.327278,-0.200553,339.012,0.17692,0.0181207,0.677287,1.0538,0.677287,1.0538,0.908049
58, 5.75, 2.21495,0.327278,-0.200553,352.872,0.167859,0.0176677,0.677287,1.0538,0.677287,1.0538,0.908049
59, 5.75, 2.21495,0.327278,-0.200553,357.696,0.195165,0.0214685,0.677287,1.0538,0.677287,1.0538,0.908049
0, 5.75, 2.57867,0.319934,-0.171423,0.054498,0.271185,0.0286355,0.677287,1.0538,0.677287,1.0538,0.908049
1, 5.75, 2.57867,0.319934,-0.171423,11.201,0.24555,0.0278457,0.677287,1.0538,0.677287,1.0538,0.908049
2, 5.75, 2.57867,0.319934,-0.171423,12.8558,0.230231,0.0254685,0.677287,1.0538,0.677287,1.0538,0.908049
3, 5.75, 2.57867,0.319934,-0.171423,26.0036,0.249644,0.029323,0.677287,1.0538,0.677287,1.0538,0.908049
4, 5.75, 2.57867,0.319934,-0.171423,26.0436,0.252589,0.0288407,0.677287,1.0538,0.677287,1.0538,0.908049
5, 5.75, 2.57867,0.319934,-0.171423,34.6888,0.246005,0.0279982,0.677287,1.0538,0.677287,1.0538,0.908049
6, 5.75, 2.57867,0.319934,-0.171423,39.3794,0.22309,0.0237892,0.677287,1.0538,0.677287,1.0538,0.908049
7, 5.75, 2.57867,0.319934,-0.171423,48.3664,0.18902,0.0212494,0.677287,1.0538,0.677287,1.0538,0.908049
8, 5.75, 2.57867,0.319934,-0.171423,51.2695,0.191118,0.0217115,0.677287,1.0538,0.677287,1.0538,0.908049
9, 5.75, 2.57867,0.319934,-0.171423,56.5844,0.178448,0.0215386,0.677287,1.0538,0.677287,1.0538,0.908049
10, 5.75, 2.57867,0.319934,-0.171423,60.477,0.184454,0.0198164,0.677287,1.0538,0.677287,1.0538,0.908049
11, 5.75, 2.57867,0.319934,-0.171423,70.3587,0.168786,0.0179625,0.677287,1.0538,0.677287,1.0538,0.908049
12, 5.75, 2.57867,0.319934,-0.171423,75.7319,0.145452,0.0147972,0.677287,1.0538,0.677287,1.0538,0.908049
13, 5.75, 2.57867,0.319934,-0.171423,86.2588,0.134823,0.0161713,0.677287,1.0538,0.677287,1.0538,0.908049
14, 5.75, 2.57867,0.319934,-0.171423,87.5245,0.121374,0.0133427,0.677287,1.0538,0.677287,1.0538,0.908049
15, 5.75, 2.57867,0.319934,-0.171423,90.8885,0.126141,0.0129094,0.677287,1.0538,0.677287,1.0538,0.908049
16, 5.75, 2.57867,0.319934,-0.171423,99.6824,0.112844,0.0121518,0.677287,1.0538,0.677287,1.0538,0.908049
17, 5.75, 2.57867,0.319934,-0.171423,107.669,0.108561,0.0111656,0.677287,1.0538,0.677287,1.0538,0.908049
18, 5.75, 2.57867,0.319934,-0.171423,112.429,0.118624,0.0136957,0.677287,1.0538,0.677287,1.0538,0.908049
19, 5.75, 2.57867,0.319934,-0.171423,118.135,0.110127,0.0127878,0.677287,1.0538,0.677287,1.0538,0.908049
20, 5.75, 2.57867,0.319934,-0.171423,124.094,0.0864986,0.00962916,0.677287,1.0538,0.677287,1.0538,0.908049
21, 5.75, 2.57867,0.319934,-0.171423,129.794,0.0849284,0.0096827,0.677287,1.0538,0.677287,1.0538,0.908049
22, 5.75, 2.57867,0.319934,-0.171423,135.014,0.0804746,0.00938512,0.677287,1.0538,0.677287,1.0538,0.908049
23, 5.75, 2.57867,0.319934,-0.171423,148.221,0.0988659,0.0104517,0.677287,1.0538,0.677287,1.0538,0.908049
24, 5.75, 2.57867,0.319934,-0.171423,151.221,0.0841732,0.0102998,0.677287,1.0538,0.677287,1.0538,0.908049
25, 5.75, 2.57867,0.319934,-0.171423,159.471,0.0892962,0.00964819,0.677287,1.0538,0.677287,1.0538,0.908049
26, 5.75, 2.57867,0.319934,-0.171423,161.225,0.0890851,0.0101178,0.677287,1.0538,0.677287,1.0538,0.908049
27, 5.75, 2.57867,0.319934,-0.171423,164.244,0.0852909,0.00848558,0.677287,1.0538,0.677287,1.0538,0.908049
28, 5.75, 2.57867,0.319934,-0.171423,172.878,0.077095,0.00836546,0.677287,1.0538,0.677287,1.0538,0.908049
29, 5.75, 2.57867,0.319934,-0.171423,176.367,0.0845528,0.0111392,0.677287,1.0538,0.677287,1.0538,0.908049
30, 5.75, 2.57867,0.319934,-0.171423,183.864,0.0854487,0.0114439,0.677287,1.0538,0.677287,1.0538,0.908049
31, 5.75, 2.57867,0.319934,-0.171423,190.07,0.0816858,0.00863181,0.677287,1.0538,0.677287,1.0538,0.908049
32, 5.75, 2.57867,0.319934,-0.171423,196.033,0.0730428,0.00640936,0.677287,1.0538,0.677287,1.0538,0.908049
33, 5.75, 2.57867,0.319934,-0.171423,208.768,0.0912735,0.00931101,0.677287,1.0538,0.677287,1.0538,0.908049
34, 5.75, 2.57867,0.319934,-0.171423,213.423,0.0685091,0.00851951,0.677287,1.0538,0.677287,1.0538,0.908049
35, 5.75, 2.57867,0.319934,-0.171423,219.329,0.102806,0.0104097,0.677287,1.0538,0.677287,1.0538,0.908049
36, 5.75, 2.57867,0.319934,-0.171423,225.115,0.0930429,0.0101763,0.677287,1.0538,0.677287,1.0538,0.908049
37, 5.75, 2.57867,0.319934,-0.171423,227.949,0.0857521,0.00832813,0.677287,1.0538,0.677287,1.0538,0.908049
38, 5.75, 2.57867,0.319934,-0.171423,231.873,0.0877331,0.00976674,0.677287,1.0538,0.677287,1.0538,0.908049
39, 5.75, 2.57867,0.319934,-0.171423,240.869,0.108478,0.0122849,0.677287,1.0538,0.677287,1.0538,0.908049
40, 5.75, 2.57867,0.319934,-0.171423,238.393,0.103853,0.0111452,0.677287,1.0538,0.677287,1.0538,0.908049
41, 5.75, 2.57867,0.319934,-0.171423,251.546,0.0863228,0.0093086,0.677287,1.0538,0.677287,1.0538,0.908049
42, 5.75, 2.57867,0.319934,-0.171423,260.375,0.110868,0.0133843,0.677287,1.0538,0.677287,1.0538,0.908049
43, 5.75, 2.57867,0.319934,-0.171423,264.295,0.137283,0.0137203,0.677287,1.0538,0.677287,1.0538,0.908049
44, 5.75, 2.57867,0.319934,-0.171423,270.945,0.1641,0.0168402,0.677287,1.0538,0.677287,1.0538,0.908049
45, 5.75, 2.57867,0.319934,-0.171423,274.124,0.127434,0.0127418,0.677287,1.0538,0.677287,1.0538,0.908049
46, 5.75, 2.57867,0.319934,-0.171423,277.503,0.131538,0.0141961,0.677287,1.0538,0.677287,1.0538,0.908049
47, 5.75, 2.57867,0.319934,-0.171423,287.378,0.142063,0.0159559,0.677287,1.0538,0.677287,1.0538,0.908049
48, 5.75, 2.57867,0.319934,-0.171423,296.942,0.131254,0.0154173,0.677287,1.0538,0.677287,1.0538,0.908049
49, 5.75, 2.57867,0.319934,-0.171423,300.4,0.163386,0.018297,0.677287,1.0538,0.677287,1.0538,0.908049
50, 5.75, 2.57867,0.319934,-0.171423,303.624,0.183829,0.0216295,0.677287,1.0538,0.677287,1.0538,0.908049
51, 5.75, 2.57867,0.319934,-0.171423,310.638,0.199564,0.0212564,0.677287,1.0538,0.677287,1.0538,0.908049
52, 5.75, 2.57867,0.319934,-0.171423,315.183,0.241359,0.0265774,0.677287,1.0538,0.677287,1.0538,0.908049
53, 5.75, 2.57867,0.319934,-0.171423,323.81,0.222578,0.0247624,0.677287,1.0538,0.677287,1.0538,0.908049
54, 5.75, 2.57867,0.319934,-0.171423,331.983,0.220413,0.022321,0.677287,1.0538,0.677287,1.0538,0.908049
55, 5.75, 2.57867,0.319934,-0.171423,329.839,0.251687,0.0271338,0.677287,1.0538,0.677287,1.0538,0.908049
56, 5.75, 2.57867,0.319934,-0.171423,341.354,0.225069,0.0252087,0.677287,1.0538,0.677287,1.0538,0.908049
57, 5.75, 2.57867,0.319934,-0.171423,348.2,0.30476,0.0338467,0.677287,1.0538,0.677287,1.0538,0.908049
58, 5.75, 2.57867,0.319934,-0.171423,352.511,0.278711,0.0295305,0.677287,1.0538,0.677287,1.0538,0.908049
59, 5.75, 2.57867,0.319934,-0.171423,360.589,0.26686,0.0295055,0.677287,1.0538,0.677287,1.0538,0.908049
0, 5.75, 2.18733,0.309525,-0.166103,8.12902,0.219097,0.0240313,0.677287,1.0538,0.677287,1.0538,0.908049
1, 5.75, 2.18733,0.309525,-0.166103,13.2886,0.260573,0.0282112,0.677287,1.0538,0.677287,1.0538,0.908049
